DATE,BAMLH0A3HYC,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLC0A3CA,BAMLH0A2HYB,BAMLC0A2CAA,BAMLC0A1CAAA
2013-01-03,9.31,1.96,3.52,1.16,4.88,0.86,0.63
2013-01-04,9.28,1.94,3.51,1.14,4.84,0.85,0.62
2013-01-07,9.26,1.93,3.49,1.13,4.82,0.84,0.62
2013-01-08,9.23,1.93,3.50,1.13,4.82,0.84,0.62
2013-01-09,9.17,1.94,3.49,1.14,4.79,0.85,0.62
2013-01-10,9.07,1.93,3.44,1.13,4.75,0.85,0.62
2013-01-11,9.05,1.93,3.43,1.13,4.74,0.85,0.62
2013-01-14,9.00,1.93,3.42,1.14,4.73,0.85,0.61
2013-01-15,9.06,1.94,3.46,1.15,4.78,0.86,0.61
2013-01-16,9.05,1.94,3.46,1.16,4.77,0.87,0.62
2013-01-17,8.93,1.93,3.41,1.16,4.69,0.86,0.61
2013-01-18,8.91,1.93,3.42,1.16,4.71,0.86,0.61
2013-01-21,8.91,1.93,3.42,1.16,4.70,0.86,0.61
2013-01-22,8.91,1.93,3.41,1.16,4.70,0.86,0.61
2013-01-23,8.82,1.93,3.40,1.16,4.67,0.86,0.61
2013-01-24,8.76,1.93,3.38,1.16,4.63,0.86,0.62
2013-01-25,8.66,1.91,3.30,1.15,4.54,0.85,0.61
2013-01-28,8.65,1.90,3.29,1.14,4.51,0.84,0.60
2013-01-29,8.70,1.91,3.35,1.14,4.59,0.84,0.59
2013-01-30,8.75,1.92,3.40,1.14,4.67,0.85,0.61
2013-01-31,8.87,1.95,3.45,1.16,4.88,0.86,0.62
2013-02-01,8.85,1.95,3.44,1.15,4.86,0.86,0.61
2013-02-04,8.90,1.97,3.51,1.17,4.94,0.86,0.62
2013-02-05,8.89,1.97,3.50,1.16,4.96,0.86,0.62
2013-02-06,8.92,1.98,3.54,1.17,4.99,0.86,0.62
2013-02-07,8.97,1.98,3.56,1.16,5.03,0.86,0.62
2013-02-08,8.94,1.98,3.57,1.16,5.03,0.86,0.61
2013-02-11,8.93,1.97,3.55,1.15,5.02,0.85,0.61
2013-02-12,8.93,1.97,3.52,1.15,4.99,0.84,0.60
2013-02-13,8.82,1.96,3.47,1.15,4.91,0.84,0.60
2013-02-14,8.80,1.96,3.49,1.15,4.92,0.84,0.60
2013-02-15,8.76,1.96,3.48,1.14,4.90,0.84,0.60
2013-02-18,8.76,1.96,3.48,1.14,4.90,0.84,0.60
2013-02-19,8.68,1.96,3.46,1.14,4.86,0.84,0.61
2013-02-20,8.67,1.96,3.46,1.14,4.86,0.84,0.61
2013-02-21,8.76,1.97,3.53,1.14,4.94,0.84,0.61
2013-02-22,8.73,1.96,3.51,1.14,4.92,0.84,0.60
2013-02-25,8.73,1.97,3.51,1.14,4.91,0.84,0.60
2013-02-26,8.79,1.98,3.56,1.15,4.97,0.85,0.61
2013-02-27,8.73,1.98,3.54,1.16,4.91,0.86,0.61
2013-02-28,8.80,1.99,3.52,1.15,4.90,0.86,0.61
2013-03-01,8.82,1.99,3.53,1.16,4.91,0.86,0.60
2013-03-04,8.80,1.99,3.52,1.16,4.88,0.86,0.61
2013-03-05,8.71,1.98,3.47,1.15,4.82,0.85,0.61
2013-03-06,8.65,1.97,3.44,1.15,4.78,0.85,0.61
2013-03-07,8.56,1.96,3.38,1.14,4.70,0.84,0.61
2013-03-08,8.51,1.95,3.34,1.13,4.65,0.83,0.61
2013-03-11,8.46,1.94,3.34,1.12,4.64,0.83,0.60
2013-03-12,8.49,1.94,3.34,1.12,4.66,0.83,0.60
2013-03-13,8.44,1.94,3.34,1.13,4.63,0.83,0.60
2013-03-14,8.36,1.94,3.33,1.12,4.59,0.83,0.61
2013-03-15,8.36,1.94,3.35,1.12,4.59,0.83,0.61
2013-03-18,8.45,1.95,3.39,1.13,4.65,0.84,0.61
2013-03-19,8.43,1.96,3.40,1.14,4.66,0.84,0.61
2013-03-20,8.39,1.96,3.38,1.14,4.64,0.85,0.61
2013-03-21,8.40,1.96,3.38,1.15,4.63,0.85,0.62
2013-03-22,8.41,1.97,3.41,1.16,4.65,0.85,0.61
2013-03-25,8.34,1.96,3.39,1.15,4.63,0.85,0.62
2013-03-26,8.36,1.97,3.41,1.17,4.66,0.86,0.63
2013-03-27,8.38,1.99,3.45,1.18,4.70,0.87,0.63
2013-03-28,8.35,1.99,3.45,1.18,4.68,0.87,0.62
2013-03-29,.,.,.,.,.,.,.
2013-03-31,8.47,2.01,3.52,1.19,4.71,0.88,0.63
2013-04-01,8.47,2.01,3.53,1.19,4.71,0.88,0.63
2013-04-02,8.39,2.01,3.52,1.19,4.68,0.89,0.63
2013-04-03,8.41,2.02,3.54,1.20,4.73,0.89,0.63
2013-04-04,8.43,2.01,3.57,1.19,4.75,0.90,0.64
2013-04-05,8.50,2.00,3.61,1.19,4.81,0.90,0.64
2013-04-08,8.45,1.99,3.57,1.18,4.75,0.89,0.64
2013-04-09,8.41,1.98,3.54,1.17,4.74,0.88,0.64
2013-04-10,8.28,1.97,3.46,1.17,4.65,0.88,0.63
2013-04-11,8.18,1.96,3.43,1.16,4.59,0.88,0.63
2013-04-12,8.21,1.97,3.46,1.16,4.61,0.88,0.63
2013-04-15,8.25,1.97,3.48,1.16,4.66,0.88,0.64
2013-04-16,8.27,1.97,3.46,1.16,4.65,0.88,0.64
2013-04-17,8.31,1.98,3.47,1.17,4.68,0.88,0.65
2013-04-18,8.32,1.98,3.46,1.17,4.68,0.88,0.65
2013-04-19,8.30,1.98,3.45,1.17,4.66,0.88,0.65
2013-04-22,8.25,1.97,3.43,1.16,4.62,0.87,0.65
2013-04-23,8.25,1.97,3.38,1.15,4.58,0.87,0.65
2013-04-24,8.16,1.96,3.35,1.15,4.52,0.87,0.65
2013-04-25,8.08,1.96,3.30,1.15,4.47,0.87,0.65
2013-04-26,8.08,1.96,3.31,1.15,4.46,0.86,0.65
2013-04-29,7.96,1.95,3.27,1.15,4.38,0.86,0.65
2013-04-30,7.96,1.96,3.30,1.15,4.37,0.86,0.65
2013-05-01,7.86,1.96,3.28,1.15,4.32,0.86,0.65
2013-05-02,7.77,1.95,3.25,1.15,4.25,0.86,0.65
2013-05-03,7.63,1.93,3.14,1.14,4.13,0.85,0.64
2013-05-06,7.60,1.91,3.11,1.12,4.11,0.84,0.64
2013-05-07,7.52,1.90,3.06,1.12,4.05,0.84,0.64
2013-05-08,7.53,1.90,3.06,1.12,4.04,0.84,0.65
2013-05-09,7.51,1.90,3.04,1.12,4.04,0.84,0.65
2013-05-10,7.52,1.89,3.03,1.12,4.05,0.84,0.65
2013-05-13,7.68,1.90,3.11,1.13,4.19,0.84,0.64
2013-05-14,7.68,1.89,3.10,1.12,4.19,0.83,0.64
2013-05-15,7.71,1.89,3.12,1.12,4.20,0.84,0.64
2013-05-16,7.76,1.89,3.18,1.12,4.25,0.84,0.64
2013-05-17,7.70,1.88,3.13,1.11,4.20,0.84,0.65
2013-05-20,7.65,1.88,3.11,1.11,4.17,0.83,0.64
2013-05-21,7.64,1.88,3.12,1.11,4.19,0.83,0.64
2013-05-22,7.58,1.87,3.07,1.11,4.08,0.83,0.64
2013-05-23,7.74,1.88,3.19,1.11,4.26,0.83,0.64
2013-05-24,7.74,1.88,3.21,1.11,4.29,0.83,0.64
2013-05-27,7.74,1.88,3.21,1.11,4.29,0.83,0.63
2013-05-28,7.64,1.87,3.12,1.10,4.20,0.82,0.62
2013-05-29,7.91,1.91,3.27,1.12,4.41,0.84,0.62
2013-05-30,7.89,1.91,3.28,1.13,4.39,0.85,0.63
2013-05-31,8.05,1.95,3.32,1.15,4.49,0.86,0.65
2013-06-03,8.22,1.97,3.44,1.16,4.64,0.87,0.65
2013-06-04,8.26,1.98,3.46,1.17,4.66,0.88,0.66
2013-06-05,8.56,2.03,3.67,1.20,4.92,0.91,0.67
2013-06-06,8.70,2.05,3.70,1.21,4.96,0.91,0.68
2013-06-07,8.48,2.04,3.52,1.20,4.76,0.90,0.68
2013-06-10,8.46,2.04,3.52,1.20,4.71,0.90,0.68
2013-06-11,8.75,2.10,3.69,1.23,4.94,0.93,0.69
2013-06-12,8.66,2.10,3.65,1.24,4.87,0.93,0.69
2013-06-13,8.75,2.10,3.74,1.25,4.97,0.94,0.69
2013-06-14,8.66,2.08,3.69,1.24,4.89,0.93,0.69
2013-06-17,8.59,2.07,3.64,1.24,4.81,0.93,0.69
2013-06-18,8.55,2.09,3.63,1.25,4.80,0.94,0.69
2013-06-19,8.43,2.08,3.52,1.24,4.69,0.93,0.68
2013-06-20,8.76,2.18,3.76,1.31,4.97,0.99,0.71
2013-06-21,8.75,2.18,3.73,1.31,4.92,0.98,0.70
2013-06-24,9.06,2.27,3.96,1.37,5.17,1.03,0.73
2013-06-25,9.07,2.25,3.95,1.37,5.18,1.01,0.72
2013-06-26,8.97,2.24,3.92,1.35,5.13,1.00,0.71
2013-06-27,8.89,2.22,3.85,1.34,5.07,0.99,0.70
2013-06-28,8.78,2.21,3.81,1.32,5.01,0.98,0.70
2013-06-30,8.82,2.21,3.86,1.32,5.08,0.98,0.73
2013-07-01,8.78,2.21,3.82,1.32,5.04,0.98,0.73
2013-07-02,8.72,2.20,3.80,1.31,5.03,0.96,0.73
2013-07-03,8.73,2.21,3.80,1.31,5.03,0.96,0.72
2013-07-04,8.73,2.21,3.80,1.31,5.02,0.96,0.72
2013-07-05,8.59,2.19,3.70,1.29,4.92,0.94,0.72
2013-07-08,8.69,2.19,3.75,1.28,5.00,0.94,0.70
2013-07-09,8.57,2.17,3.70,1.26,4.94,0.92,0.70
2013-07-10,8.48,2.17,3.65,1.26,4.85,0.92,0.70
2013-07-11,8.34,2.16,3.61,1.25,4.77,0.92,0.70
2013-07-12,8.24,2.14,3.51,1.24,4.68,0.91,0.70
2013-07-15,8.14,2.13,3.50,1.24,4.64,0.91,0.70
2013-07-16,8.10,2.11,3.45,1.23,4.59,0.90,0.70
2013-07-17,8.03,2.11,3.43,1.22,4.55,0.90,0.70
2013-07-18,7.91,2.08,3.32,1.21,4.43,0.89,0.70
2013-07-19,7.89,2.07,3.32,1.19,4.42,0.88,0.69
2013-07-22,7.86,2.05,3.29,1.18,4.39,0.87,0.69
2013-07-23,7.86,2.04,3.27,1.18,4.35,0.87,0.69
2013-07-24,7.95,2.04,3.30,1.18,4.39,0.87,0.68
2013-07-25,8.07,2.05,3.38,1.18,4.50,0.88,0.68
2013-07-26,8.16,2.06,3.44,1.18,4.56,0.87,0.68
2013-07-29,8.12,2.06,3.42,1.18,4.54,0.88,0.69
2013-07-30,8.10,2.06,3.39,1.18,4.52,0.88,0.68
2013-07-31,8.20,2.07,3.45,1.19,4.58,0.89,0.70
2013-08-01,8.12,2.04,3.35,1.17,4.50,0.87,0.70
2013-08-02,8.26,2.07,3.46,1.18,4.62,0.88,0.69
2013-08-05,8.25,2.06,3.45,1.17,4.62,0.87,0.69
2013-08-06,8.26,2.07,3.47,1.17,4.65,0.87,0.69
2013-08-07,8.33,2.08,3.52,1.18,4.68,0.88,0.69
2013-08-08,8.34,2.08,3.50,1.17,4.67,0.88,0.70
2013-08-09,8.32,2.08,3.51,1.18,4.67,0.88,0.70
2013-08-12,8.30,2.08,3.49,1.18,4.67,0.88,0.70
2013-08-13,8.23,2.07,3.43,1.17,4.60,0.88,0.70
2013-08-14,8.15,2.07,3.42,1.18,4.57,0.88,0.70
2013-08-15,8.24,2.08,3.46,1.19,4.61,0.89,0.71
2013-08-16,8.18,2.07,3.42,1.19,4.57,0.89,0.70
2013-08-19,8.21,2.08,3.42,1.19,4.59,0.89,0.71
2013-08-20,8.29,2.10,3.52,1.20,4.67,0.89,0.71
2013-08-21,8.25,2.11,3.49,1.20,4.64,0.89,0.71
2013-08-22,8.22,2.10,3.45,1.19,4.61,0.89,0.71
2013-08-23,8.24,2.09,3.47,1.18,4.63,0.88,0.71
2013-08-26,8.24,2.09,3.47,1.18,4.62,0.88,0.70
2013-08-27,8.33,2.11,3.53,1.18,4.69,0.88,0.70
2013-08-28,8.28,2.11,3.49,1.18,4.65,0.88,0.70
2013-08-29,8.26,2.11,3.48,1.18,4.64,0.88,0.70
2013-08-30,.,.,.,.,.,.,.
2013-09-02,8.26,2.10,3.48,1.18,4.65,0.88,0.69
2013-09-03,8.17,2.10,3.39,1.19,4.56,0.88,0.70
2013-09-04,8.12,2.09,3.35,1.19,4.51,0.87,0.71
2013-09-05,8.08,2.08,3.31,1.20,4.45,0.87,0.71
2013-09-06,8.13,2.08,3.34,1.20,4.49,0.87,0.71
2013-09-09,8.16,2.09,3.37,1.21,4.52,0.87,0.71
2013-09-10,8.10,2.08,3.32,1.21,4.46,0.87,0.71
2013-09-11,8.13,2.09,3.33,1.21,4.48,0.88,0.72
2013-09-12,8.09,2.08,3.32,1.20,4.46,0.87,0.72
2013-09-13,8.12,2.08,3.31,1.20,4.44,0.87,0.72
2013-09-16,8.03,2.07,3.28,1.19,4.37,0.87,0.72
2013-09-17,8.11,2.07,3.32,1.20,4.41,0.87,0.74
2013-09-18,8.20,2.10,3.39,1.20,4.49,0.89,0.75
2013-09-19,8.03,2.05,3.25,1.18,4.33,0.86,0.73
2013-09-20,8.07,2.04,3.28,1.17,4.36,0.86,0.73
2013-09-23,8.17,2.05,3.31,1.17,4.43,0.86,0.73
2013-09-24,8.26,2.05,3.35,1.17,4.47,0.85,0.73
2013-09-25,8.36,2.06,3.38,1.17,4.51,0.86,0.72
2013-09-26,8.36,2.05,3.37,1.17,4.51,0.86,0.72
2013-09-27,8.43,2.07,3.40,1.18,4.58,0.86,0.72
2013-09-30,8.50,2.09,3.51,1.19,4.66,0.88,0.73
2013-10-01,8.46,2.08,3.45,1.18,4.61,0.88,0.73
2013-10-02,8.45,2.08,3.45,1.18,4.61,0.88,0.74
2013-10-03,8.43,2.08,3.43,1.17,4.57,0.87,0.74
2013-10-04,8.37,2.06,3.38,1.17,4.51,0.87,0.74
2013-10-07,8.41,2.06,3.37,1.16,4.50,0.86,0.73
2013-10-08,8.39,2.05,3.36,1.16,4.48,0.86,0.73
2013-10-09,8.41,2.05,3.36,1.16,4.47,0.86,0.74
2013-10-10,8.35,2.03,3.31,1.15,4.40,0.85,0.73
2013-10-11,8.38,2.02,3.30,1.14,4.42,0.85,0.72
2013-10-14,8.33,2.02,3.29,1.14,4.39,0.85,0.72
2013-10-15,8.25,2.00,3.24,1.13,4.33,0.84,0.72
2013-10-16,8.29,2.00,3.25,1.13,4.34,0.84,0.71
2013-10-17,8.26,1.99,3.24,1.12,4.31,0.83,0.72
2013-10-18,8.16,1.97,3.17,1.11,4.24,0.81,0.71
2013-10-21,8.09,1.96,3.13,1.10,4.18,0.81,0.72
2013-10-22,8.09,1.96,3.17,1.10,4.23,0.81,0.72
2013-10-23,8.10,1.95,3.17,1.10,4.23,0.82,0.72
2013-10-24,8.07,1.95,3.14,1.10,4.15,0.81,0.72
2013-10-25,8.16,1.95,3.15,1.10,4.17,0.81,0.72
2013-10-28,8.36,1.95,3.13,1.10,4.16,0.81,0.72
2013-10-29,8.43,1.94,3.11,1.09,4.16,0.80,0.71
2013-10-30,8.33,1.95,3.10,1.10,4.15,0.82,0.72
2013-10-31,7.88,1.94,3.12,1.10,4.19,0.82,0.73
2013-11-01,7.84,1.93,3.08,1.10,4.13,0.81,0.72
2013-11-04,7.85,1.94,3.10,1.10,4.15,0.82,0.73
2013-11-05,7.87,1.95,3.08,1.10,4.17,0.82,0.73
2013-11-06,7.87,1.96,3.11,1.11,4.17,0.82,0.73
2013-11-07,7.86,1.96,3.11,1.11,4.15,0.82,0.73
2013-11-08,7.89,1.96,3.14,1.11,4.21,0.82,0.72
2013-11-11,7.89,1.96,3.13,1.11,4.20,0.82,0.72
2013-11-12,7.86,1.97,3.12,1.10,4.17,0.82,0.72
2013-11-13,7.97,1.97,3.18,1.11,4.24,0.82,0.72
2013-11-14,7.94,1.97,3.18,1.10,4.23,0.81,0.72
2013-11-15,7.89,1.96,3.15,1.10,4.19,0.81,0.72
2013-11-18,7.84,1.94,3.14,1.09,4.14,0.80,0.71
2013-11-19,7.81,1.93,3.10,1.08,4.11,0.79,0.71
2013-11-20,7.78,1.93,3.07,1.08,4.09,0.80,0.72
2013-11-21,7.81,1.93,3.11,1.08,4.13,0.79,0.71
2013-11-22,7.80,1.92,3.09,1.07,4.11,0.79,0.70
2013-11-25,7.74,1.92,3.06,1.06,4.07,0.78,0.69
2013-11-26,7.75,1.92,3.07,1.06,4.07,0.78,0.70
2013-11-27,7.71,1.91,3.04,1.06,4.04,0.78,0.70
2013-11-28,7.71,1.91,3.04,1.06,4.04,0.78,0.70
2013-11-29,7.72,1.91,3.02,1.06,4.02,0.78,0.70
2013-11-30,7.72,1.91,3.06,1.05,4.08,0.79,0.70
2013-12-02,7.66,1.89,2.96,1.05,4.02,0.79,0.71
2013-12-03,7.69,1.90,2.98,1.05,4.05,0.79,0.71
2013-12-04,7.64,1.89,2.95,1.05,4.03,0.79,0.71
2013-12-05,7.63,1.88,2.92,1.05,3.99,0.79,0.71
2013-12-06,7.58,1.87,2.90,1.04,3.97,0.78,0.70
2013-12-09,7.56,1.86,2.88,1.04,3.94,0.77,0.70
2013-12-10,7.61,1.86,2.91,1.03,3.98,0.77,0.70
2013-12-11,7.56,1.85,2.89,1.03,3.94,0.77,0.70
2013-12-12,7.57,1.84,2.88,1.02,3.94,0.76,0.68
2013-12-13,7.58,1.83,2.89,1.01,3.95,0.76,0.67
2013-12-16,7.53,1.82,2.87,1.00,3.91,0.75,0.67
2013-12-17,7.60,1.81,2.92,1.00,3.97,0.74,0.67
2013-12-18,7.64,1.80,2.90,0.99,3.95,0.74,0.66
2013-12-19,7.54,1.78,2.85,0.97,3.89,0.73,0.64
2013-12-20,7.43,1.76,2.84,0.96,3.85,0.71,0.63
2013-12-23,7.39,1.76,2.80,0.97,3.81,0.72,0.63
2013-12-24,7.35,1.75,2.77,0.96,3.77,0.72,0.63
2013-12-25,.,.,.,.,.,.,.
2013-12-26,7.35,1.75,2.75,0.97,3.77,0.72,0.64
2013-12-27,7.34,1.74,2.76,0.96,3.77,0.72,0.63
2013-12-30,7.35,1.73,2.76,0.95,3.78,0.71,0.63
2013-12-31,7.43,1.74,2.77,0.95,3.86,0.70,0.60
2014-01-01,.,.,.,.,.,.,.
2014-01-02,7.44,1.74,2.77,0.95,3.85,0.70,0.60
2014-01-03,7.40,1.73,2.75,0.94,3.84,0.69,0.60
2014-01-06,7.38,1.72,2.73,0.93,3.81,0.68,0.59
2014-01-07,7.31,1.71,2.72,0.92,3.76,0.67,0.59
2014-01-08,7.25,1.71,2.66,0.92,3.72,0.68,0.57
2014-01-09,7.26,1.71,2.67,0.91,3.73,0.67,0.57
2014-01-10,7.35,1.72,2.74,0.91,3.80,0.67,0.57
2014-01-13,7.35,1.72,2.77,0.92,3.80,0.67,0.57
2014-01-14,7.30,1.71,2.72,0.91,3.77,0.66,0.57
2014-01-15,7.24,1.70,2.67,0.91,3.70,0.66,0.58
2014-01-16,7.23,1.69,2.70,0.91,3.72,0.66,0.57
2014-01-17,7.22,1.69,2.70,0.90,3.71,0.66,0.56
2014-01-20,7.22,1.69,2.70,0.90,3.71,0.66,0.56
2014-01-21,7.24,1.68,2.67,0.90,3.68,0.65,0.56
2014-01-22,7.19,1.68,2.65,0.90,3.63,0.66,0.56
2014-01-23,7.29,1.71,2.74,0.92,3.74,0.67,0.58
2014-01-24,7.52,1.74,2.87,0.94,3.90,0.69,0.59
2014-01-27,7.55,1.74,2.87,0.94,3.91,0.69,0.58
2014-01-28,7.54,1.74,2.85,0.94,3.92,0.69,0.58
2014-01-29,7.63,1.76,2.90,0.95,4.01,0.70,0.59
2014-01-30,7.59,1.76,2.88,0.94,3.96,0.70,0.58
2014-01-31,7.75,1.78,2.97,0.96,4.01,0.71,0.58
2014-02-03,7.83,1.80,3.04,0.98,4.10,0.72,0.60
2014-02-04,7.88,1.80,3.05,0.97,4.13,0.72,0.59
2014-02-05,7.84,1.78,3.01,0.97,4.11,0.71,0.59
2014-02-06,7.78,1.77,2.95,0.96,4.03,0.71,0.60
2014-02-07,7.73,1.76,2.94,0.95,4.03,0.70,0.60
2014-02-10,7.69,1.75,2.90,0.94,3.99,0.70,0.59
2014-02-11,7.60,1.74,2.83,0.93,3.90,0.69,0.59
2014-02-12,7.54,1.73,2.78,0.93,3.82,0.69,0.59
2014-02-13,7.59,1.72,2.84,0.94,3.87,0.69,0.60
2014-02-14,7.53,1.71,2.80,0.93,3.84,0.69,0.59
2014-02-17,7.53,1.70,2.80,0.92,3.84,0.68,0.59
2014-02-18,7.46,1.70,2.78,0.93,3.84,0.69,0.60
2014-02-19,7.42,1.70,2.73,0.92,3.76,0.68,0.59
2014-02-20,7.40,1.69,2.71,0.92,3.73,0.68,0.59
2014-02-21,7.39,1.69,2.68,0.92,3.71,0.68,0.58
2014-02-24,7.33,1.68,2.63,0.91,3.67,0.67,0.58
2014-02-25,7.31,1.67,2.62,0.90,3.66,0.67,0.58
2014-02-26,7.32,1.68,2.62,0.91,3.66,0.67,0.58
2014-02-27,7.28,1.68,2.64,0.91,3.64,0.67,0.58
2014-02-28,7.20,1.66,2.62,0.90,3.62,0.67,0.57
2014-03-03,7.29,1.69,2.67,0.91,3.69,0.68,0.58
2014-03-04,7.21,1.67,2.58,0.90,3.62,0.67,0.57
2014-03-05,7.19,1.66,2.58,0.90,3.59,0.68,0.57
2014-03-06,7.21,1.66,2.57,0.90,3.60,0.68,0.57
2014-03-07,7.21,1.65,2.58,0.89,3.63,0.68,0.57
2014-03-10,7.26,1.66,2.61,0.90,3.64,0.67,0.57
2014-03-11,7.25,1.66,2.61,0.90,3.63,0.68,0.57
2014-03-12,7.30,1.69,2.66,0.90,3.70,0.68,0.58
2014-03-13,7.36,1.70,2.71,0.91,3.74,0.69,0.58
2014-03-14,7.39,1.71,2.74,0.92,3.78,0.70,0.59
2014-03-17,7.34,1.70,2.68,0.91,3.73,0.69,0.59
2014-03-18,7.34,1.69,2.67,0.91,3.68,0.69,0.59
2014-03-19,7.20,1.65,2.54,0.90,3.55,0.68,0.59
2014-03-20,7.27,1.65,2.57,0.90,3.59,0.68,0.59
2014-03-21,7.24,1.65,2.56,0.89,3.56,0.67,0.58
2014-03-24,7.25,1.64,2.55,0.88,3.53,0.66,0.58
2014-03-25,7.19,1.64,2.55,0.87,3.52,0.66,0.57
2014-03-26,7.23,1.63,2.57,0.87,3.52,0.66,0.57
2014-03-27,7.23,1.62,2.59,0.88,3.54,0.66,0.57
2014-03-28,7.22,1.60,2.56,0.87,3.49,0.65,0.57
2014-03-31,7.38,1.61,2.55,0.88,3.55,0.67,0.54
2014-04-01,7.28,1.59,2.53,0.88,3.54,0.66,0.53
2014-04-02,7.04,1.58,2.49,0.87,3.50,0.65,0.52
2014-04-03,6.97,1.57,2.49,0.86,3.49,0.65,0.52
2014-04-04,7.04,1.57,2.53,0.86,3.52,0.64,0.51
2014-04-07,7.07,1.57,2.55,0.85,3.56,0.64,0.51
2014-04-08,7.10,1.57,2.56,0.85,3.59,0.64,0.51
2014-04-09,7.12,1.57,2.57,0.85,3.60,0.64,0.52
